year,month,gnip,precip,temp,vpd,pet
1996,3,,8.92167738,11.09896767,5.252774162,3.100903177
1996,4,,9.747599945,7.512000008,2.772799978,1.529600019
1996,5,,6.889548416,7.584903145,2.77600008,0.914838696
1996,6,,7.353333416,5.285733395,2.232399969,0.496000016
1996,7,,6.453419304,4.860451622,2.226322594,0.644903231
1996,8,,14.72696754,4.788903275,2.211999989,1.203483844
1996,9,,12.33213337,5.030333462,2.437066679,1.806133327
1996,10,,7.555354786,7.132000046,2.982193604,2.913677359
1996,11,,10.96466648,7.177266922,3.904933376,3.842266674
1996,12,,5.244645233,9.05154808,4.722580643,4.727870846
1997,1,-5.19,6.163483734,13.86258083,8.094322548,5.422322674
1997,2,-4.61,2.065571485,14.60507118,7.861428642,4.571714344
1997,3,-3.8,7.172000198,9.982193336,3.786064568,2.730064583
1997,4,-4.09,9.810133133,8.059799957,3.037866621,1.633333349
1997,5,-6.08,9.411741924,6.579741783,2.159225807,0.758580661
1997,6,-5.22,9.701066971,5.539466553,2.335200062,0.570666671
1997,7,-4.71,11.0376775,3.951419334,1.313935499,0.496387095
1997,8,-4.14,7.28451622,4.654193726,1.552516146,0.897419362
1997,9,-5.12,4.237866755,6.271199989,2.755199986,2.019999952
1997,10,-4.1,7.972258205,8.065548286,4.742838669,3.407483959
1997,11,0.67,7.928399792,9.428133659,5.890400009,4.474266586
1997,12,,8.56335516,10.01832249,5.465935402,4.673032188
1998,1,,3.208516111,13.75187077,7.66374176,5.197161198
1998,2,-0.46,7.594857159,11.63842892,6.889857292,4.414285717
1998,3,-0.92,8.155096989,10.57374157,5.596000099,3.213806486
1998,4,-4.95,12.2213331,7.557733231,2.262133274,1.298933311
1998,5,-1.76,11.17754854,6.539806366,2.300129128,0.726838696
1998,6,-1.92,7.629733391,4.669999981,1.940133324,0.476533334
1998,7,-4.29,11.02051632,4.639871159,1.705032282,0.488903236
1998,8,-2.47,5.125419235,5.111032085,2.83006443,1.424129033
1998,9,-2.63,10.06773342,6.700199966,2.592666578,1.829866648
1998,10,-2.3,11.84141968,6.012838745,2.611096706,2.641935444
1998,11,-0.29,6.054799957,9.271266594,4.974266548,4.052000084
1998,12,-3.09,7.686838646,11.72606464,6.172903271,4.674580574
1999,1,,1.943225827,13.85548382,7.376903076,5.142838669
1999,2,-4.69,11.0948571,14.03028564,5.226571388,3.691714268
1999,3,-2.68,8.554838333,10.66483852,4.229806519,2.692387047
1999,4,-1.52,8.22173296,7.869533424,2.906666603,1.593200002
1999,5,-4.82,11.88503208,7.970838661,1.465419359,0.620000019
1999,6,-4.02,9.104266644,5.752133427,1.869866629,0.46400001
1999,7,-3.38,10.74296783,5.34090332,1.972387056,0.583741927
1999,8,-3.32,10.19032225,6.248967552,2.281677341,1.140387106
1999,9,-2.91,9.001199741,7.400533333,2.965066652,2.121466599
1999,10,-1.97,7.874451733,8.548257866,4.013290272,3.213161373
1999,11,-3.895,6.265733376,8.739266434,4.718933411,4.118399982
1999,12,-3.12,5.028516102,11.8334193,6.742580719,4.967354965
2000,1,-3.95,3.022451591,12.53458038,7.003354721,4.880903358
2000,2,-3.68,5.050068884,15.06558617,9.109792976,5.29917244
2000,3,-3.16,5.565161409,11.62490311,5.471096706,3.21432251
2000,4,-3.84,8.269866886,9.198133202,3.719333363,1.867866621
2000,5,-4,18.10322617,6.779677429,1.945161247,0.775741937
2000,6,-4.31,11.58786659,5.633800125,1.945600023,0.444400005
2000,7,-5.16,9.077677269,4.929806557,1.76116127,0.56696775
2000,8,-4.59,4.771742058,5.237999992,2.733290377,1.325806446
2000,9,-3.26,12.92293316,5.96379982,2.45133338,1.801599998
2000,10,-4.38,9.154580917,7.65445137,3.798064556,2.976645079
2000,11,-2.73,2.274266596,12.81406654,6.840399933,4.918533363
2000,12,-1.83,6.194064426,10.7612904,5.635870819,4.84748373
2001,1,-1.34,2.174064565,14.75664513,8.27083889,5.338709831
2001,2,-2.35,2.636571445,14.69678558,8.958714447,5.043428707
2001,3,-4.44,8.035612793,12.19825829,5.38425808,3.067483902
2001,4,-4.1,8.040666866,8.740133514,3.444266682,1.770666695
2001,5,-4.45,3.982838707,6.505290337,2.571999969,0.905032258
2001,6,-4.2,9.708133316,6.203666725,1.540933371,0.384800004
2001,7,-5.56,6.351612892,5.206258106,2.428258123,0.637806463
2001,8,,14.13445168,5.134516144,2.065419292,1.006580629
2001,9,-2.75,9.410666485,7.800466766,3.236133347,2.026400023
2001,10,-3.53,9.422709904,7.649354897,3.333548393,2.965548315
2001,11,-3.25,7.806000099,8.999399872,3.994000092,3.770266743
2001,12,-3.3,7.970193825,8.958709564,3.997806358,3.77780632
2002,1,-1.22,9.805419292,12.01935482,5.369806461,4.158064461
2002,2,,4.509142895,11.91792858,5.769143047,4.014714336
2002,3,,7.869935474,11.11445175,5.506838608,3.265161324
2002,4,,4.482399902,10.50959991,4.602933502,2.114266615
2002,5,-5.2,6.022064514,7.365354767,3.063225746,0.995741963
2002,6,-3.34,13.5517334,5.535133343,1.683600044,0.421600002
2002,7,-3.8,19.19600018,5.212903347,1.394322538,0.50593549
2002,8,,12.07380619,5.090838757,1.736387091,1.002709684
2002,9,-2.62,16.15853348,5.762199936,2.616533422,1.886933317
2002,10,,10.24722588,7.351999779,3.253548393,2.803741941
2002,11,,6.717600021,9.883266678,5.782533302,4.325066795
2002,12,,9.31767746,11.40587082,5.444516068,4.308516083
2003,1,,5.926322489,13.10870956,7.562580795,5.370451736
2003,2,,2.340285654,13.14864258,7.013428612,4.58757143
2003,3,,5.517032337,11.30941906,5.170838833,3.030322647
2003,4,,5.047600002,9.262533607,3.904800053,2.002933378
2003,5,,6.081677361,8.137612915,2.688129044,0.927999983
2003,6,,14.26666668,5.785799942,1.642133331,0.412000006
2003,7,,12.68748383,4.622838688,1.689935513,0.550451636
2003,8,,15.3193549,4.93696785,1.876903238,1.004903231
2003,9,,19.29586739,4.136066685,1.970800009,1.704266682
2003,10,,6.509548492,6.158258095,3.383096809,2.892774191
2003,11,,1.401199994,10.52393349,6.491733379,4.812666664
2003,12,,6.504645004,12.21529026,6.749935532,4.947613049
2004,1,,11.40038738,10.42625816,4.674064636,4.169677353
2004,2,,2.939448261,11.66275871,6.015034409,4.168000164
2004,3,,4.651612864,10.2467099,4.690322685,2.827741957
2004,4,,7.901466599,8.500933495,2.998800011,1.569333334
2004,5,,13.68541939,6.167612839,1.989935446,0.704387105
2004,6,,14.20119984,5.118933334,1.296000023,0.389200003
2004,7,,5.899354782,3.839290409,1.608903217,0.53122581
2004,8,,4.911742077,4.689161472,2.178580627,1.110967708
2004,9,,7.997466717,6.177133331,2.148666677,1.77253336
2004,10,,7.038967648,7.846838799,4.227741909,3.412387037
2004,11,,9.231066666,9.345333138,4.698666611,3.754933376
2004,12,,7.440774078,12.34793549,6.816645203,5.157290268
2005,1,,6.379096737,12.20348415,6.205161381,4.654580593
2005,2,,4.978714247,11.80592854,6.180428734,4.011571484
2005,3,,5.494967585,10.27606445,5.006580524,3.029935503
2005,4,,9.614000092,9.937600021,3.663866634,1.816533318
2005,5,,12.53458038,6.815161209,2.205290365,0.766064525
2005,6,,5.460133371,6.275533257,2.011599979,0.462266679
2005,7,,16.6037421,5.433096924,1.51574192,0.517161307
2005,8,,13.69909691,5.348774242,1.957935505,1.031612921
2005,9,,6.73599987,6.585466766,2.693600054,1.903199968
2005,10,,10.64967781,8.882967911,3.50774189,3.053677416
2005,11,,8.008000278,10.76126652,5.188666611,4.254666748
2005,12,,18.82606373,11.30767761,5.011354733,4.219741821
2006,1,,4.059225903,13.04438698,7.221032257,5.111354828
2006,2,,4.727857084,11.98314285,5.010142727,3.789285698
2006,3,,5.254322615,11.89974216,5.914193516,3.393548307
2006,4,,17.78106705,6.644133186,2.405333376,1.36266665
2006,5,,10.66077446,5.360967541,2.051354866,0.710580647
2006,6,,7.318666744,4.794866695,1.792133293,0.442800002
2006,7,,10.55858093,4.77316124,1.848774176,0.5456774
2006,8,,12.31870941,5.652258053,2.197935486,1.155741954
2006,9,,10.57746651,6.246466637,2.834666739,2.002800045
2006,10,,6.812515945,7.143870964,4.350322533,3.496258116
2006,11,,4.790133352,8.565000114,4.864000015,4.054400043
2006,12,,6.190322723,10.18599987,6.397935486,4.99058075
2007,1,,9.544774494,13.1882579,6.485290222,4.565419388
2007,2,,0.839285707,16.09035728,9.911142921,5.338571396
2007,3,,10.11432251,11.53574165,5.570838852,3.220774269
2007,4,,3.139333277,10.08446636,4.680666733,2.221200075
2007,5,,15.75599953,8.745935287,2.611225853,0.878967752
2007,6,,5.123333187,3.590133362,2.311333275,0.488400004
2007,7,,7.734193363,4.282645168,2.056000023,0.561032274
2007,8,,10.01393539,5.562257938,1.957161303,1.083483839
2007,9,,12.01386681,6.266733208,2.754533329,1.940666695
2007,10,,13.02800034,7.011612778,3.419870968,3.001032267
2007,11,,1.097466671,11.5473996,6.426399994,4.660133266
2007,12,,9.31806448,11.97619335,5.785419292,4.463354969
2008,1,,1.782709641,13.46258076,7.664903336,5.600774193
2008,2,,6.342206869,11.6514484,6.791034431,4.235448151
2008,3,,6.388645287,11.9667099,7.012387276,3.646709585
2008,4,,9.172266865,8.62740036,3.112933311,1.590799985
2008,5,,9.396387405,7.104903259,1.849806433,0.634967756
2008,6,,6.663466511,6.432933426,2.21373332,0.484000015
2008,7,,8.767483902,3.971612835,1.934838705,0.564258077
2008,8,,8.286838799,4.261742058,1.724774189,0.975354824
2008,9,,10.19666664,5.596000099,2.120800009,1.723599997
2008,10,,4.919225693,7.97961277,3.831354771,3.148387051
2008,11,,7.784133644,9.246266785,4.578800011,3.682400074
2008,12,,10.73109703,9.315677299,4.282580662,3.964516258
2009,1,,7.412515755,12.21729027,7.34890316,5.033935452
2009,2,,4.859714203,13.02407135,6.676571465,4.333285732
2009,3,,8.539871063,11.02645164,4.461548309,2.759612942
2009,4,,11.69653307,8.748333473,2.931866779,1.575733333
2009,5,,13.89122566,7.176322708,2.383225832,0.764903247
2009,6,,5.598933353,6.022866764,1.980399971,0.450133338
2009,7,,18.02503239,4.567354908,1.62477417,0.490064518
2009,8,,20.34709702,5.950064468,1.828000002,0.954709659
2009,9,,9.726533432,6.803999977,2.738133297,1.762666678
2009,10,,2.972258034,7.786451492,4.06838707,3.244774246
2009,11,,5.108666611,12.40920021,6.622666721,4.427866688
2009,12,,11.43896769,10.8915485,5.505290222,4.463483925
2010,1,,3.913419333,12.41812904,6.811225815,4.940258141
2010,2,,2.454142923,14.3556427,7.56385704,4.504428596
2010,3,,9.793548279,12.57322594,5.821935463,3.156257963
2010,4,,8.12053318,9.954266586,2.827466631,1.477999973
2010,5,,7.575483723,7.00658062,2.290580606,0.734064517
2010,6,,12.98586697,5.196266556,1.601333313,0.401866683
2010,7,,11.30309713,5.258645039,1.647741928,0.484774201
2010,8,,11.70903206,4.496387005,1.722709684,0.924387107
2010,9,,17.49559986,4.91320015,1.808533392,1.465066676
2010,10,,7.556645203,7.834774208,3.630580559,2.882580652
2010,11,,9.535199852,9.729466476,4.468533211,3.604266663
2010,12,,8.93096777,10.4706451,4.667354965,3.931096706
2011,1,,5.704903278,12.96258087,5.898967743,4.299612789
2011,2,,5.496714211,11.71607155,4.72842865,3.338857079
2011,3,,6.197032318,10.60993523,4.679225922,2.746322641
2011,4,,8.305066299,9.519000359,3.487466679,1.687733321
2011,5,,8.596903172,6.137096748,1.921677465,0.685677433
2011,6,,16.52120041,5.450800114,1.974533291,0.434000009
2011,7,,8.217032394,4.185419312,1.694838696,0.505290341
2011,8,,8.080257912,7.182838745,2.349935541,1.128000021
2011,9,,14.49840023,6.551933517,2.617866602,1.956000013
2011,10,,6.946451473,8.213096695,4.572387142,3.277677441
2011,11,,13.06879974,10.11906681,4.390933399,3.787466679
2011,12,,3.581806393,11.99587105,6.229935551,4.814838581
2012,1,,6.76296793,13.69399994,7.240903206,5.030838776
2012,2,,3.585103436,13.74772404,6.895723953,4.288137894
2012,3,,10.33264507,11.11890324,4.501935463,2.798967752
2012,4,,10.33799978,10.01273365,3.326266689,1.711066675
2012,5,,11.44980663,6.822516212,1.616516094,0.603225806
2012,6,,13.29493355,4.876533375,1.698933363,0.417600007
2012,7,,10.47019367,4.996709766,1.745419292,0.515096774
2012,8,,12.72993538,4.701354752,1.638451576,0.982451615
2012,9,,14.16560009,6.426866875,2.744000006,1.753999968
2012,10,,8.409677563,8.339677429,4.622064495,3.147612848
2012,11,,5.573466749,11.20240005,6.45053339,4.543733292
2012,12,,8.31729063,11.533871,5.882451534,4.343742085
2013,1,,6.476129036,13.19935444,7.7112257,5.149677372
2013,2,,2.96742856,14.30521416,7.294571609,4.455285568
2013,3,,8.718838444,13.80677429,7.110064621,3.562580633
2013,4,,12.51026669,8.600466843,3.235866718,1.620666647
2013,5,,7.167225723,7.297419395,2.498709679,0.779483867
2013,6,,8.998133202,5.777666626,2.1153333,0.489200003
2013,7,,10.17961319,5.915096855,1.673032265,0.514193549
2013,8,,22.47948387,4.956193695,1.563741951,0.794064531
2013,9,,14.1154668,7.191466751,2.662133331,1.760400019
2013,10,,15.66967682,6.932709732,2.870193481,2.514709711
2013,11,,5.691733284,9.260866661,4.445599957,3.64239996
2013,12,,10.63690317,10.96974197,5.252903175,3.96735487
2014,1,,4.603613033,13.26283848,8.143871002,5.194709587
2014,2,,7.26842844,13.93314285,7.529714317,4.618000011
2014,3,,5.909548388,11.99941902,4.580774002,2.761032295
2014,4,,11.41119987,9.402266388,3.028133354,1.52586669
2014,5,,10.99845186,7.817290382,1.826193552,0.712387099
2014,6,,6.364266701,6.507266617,1.701333351,0.42666667
2014,7,,10.7436128,5.888580666,1.826580648,0.525806451
2014,8,,8.602709599,5.995419464,2.447354889,1.197806435
2014,9,,10.81733309,7.357466507,3.112666607,2.150533285
2014,10,,10.7849033,8.095225754,3.797032299,2.931225767
2014,11,,7.230000248,9.301800156,4.883199959,4.051200047
2014,12,,7.727225723,11.91541939,4.939870911,4.042064571
2015,1,,9.868774166,12.48219368,6.012774067,4.444903374
2015,2,,1.505857115,13.81814301,6.873571243,4.288714447
2015,3,,14.6654192,9.261032143,3.124387112,2.213806534
2015,4,,4.843999872,8.293666878,3.063466606,1.600399995
2015,5,,15.53122589,6.519290314,2.143612909,0.680903218
2015,6,,13.3544001,5.388266773,1.848666668,0.449333334
2015,7,,10.6221936,4.191032162,1.606064501,0.538967764
2015,8,,9.08903244,3.916903191,2.180258083,1.133677435
2015,9,,5.921066742,7.144466591,3.309199934,2.105999947
2015,10,,1.177677383,9.835806198,5.806322556,3.820387077
2015,11,,7.873999672,9.887800064,4.491999912,3.692133331
2015,12,,6.707871094,12.87199993,7.558322411,5.498709679
2016,1,,2.168129025,14.19309662,7.7496772,4.910064392
2016,2,,6.107310247,13.47813755,5.82193119,4.11448288
2016,3,,4.23161293,12.65806446,5.48425806,2.870709658
2016,4,,6.280933285,10.15060013,3.609599991,1.795066671
2016,5,,23.93716087,7.482645187,2.135225754,0.68464515
2016,6,,18.01626637,6.118866539,1.797733364,0.441866667
2016,7,,20.38890297,5.184387207,1.748128986,0.53496774
2016,8,,12.63445171,5.077935352,2.130580597,1.09509675
2016,9,,9.616266499,7.236800003,2.489466715,1.671200008
2016,10,,15.30761292,6.713161316,3.156258011,2.802193546
2016,11,,13.62613316,9.007733116,3.925066624,3.578266649
2016,12,,9.807096519,11.54961288,5.407870941,4.413032341
2017,1,,7.106322708,12.80309673,5.868516064,4.696903133
2017,2,,7.591285648,11.02578545,5.121000099,3.668285694
2017,3,,3.895613031,14.18096786,6.374322586,3.386064482
2017,4,,6.676266747,10.10220005,3.603999958,1.735733318
2017,5,,8.593677349,7.168193779,2.167612906,0.680258057
2017,6,,11.63093334,5.664400101,1.617466669,0.425466665
2017,7,,13.24954868,4.266064625,1.671999969,0.505419354
2017,8,,12.72322582,4.347032337,1.790322542,0.939741936
2017,9,,15.60133347,4.757266541,1.785733337,1.47333333
2017,10,,9.626967983,9.007225571,3.9215485,2.897548342
2017,11,,2.099466734,13.09473331,7.909733276,5.155866566
2017,12,,8.848387108,12.80606434,6.377548294,4.644774151
2018,1,,4.368645277,14.8854837,9.173032341,5.649548244
2018,2,,7.657142792,13.08499981,6.761999989,4.155714264
2018,3,,13.64890324,11.59025806,4.886967659,2.932774258
2018,4,,9.764933224,9.708599815,3.649999962,1.789999986
2018,5,,14.9997419,7.379096909,2.507612886,0.794064507
2018,6,,10.87600029,5.672933464,2.080933332,0.474133337
2018,7,,20.03625771,5.003419456,1.619354839,0.510193543
2018,8,,14.64696739,4.580193577,1.956000013,0.984516129
2018,9,,11.87053337,5.705666656,2.203999968,1.775600023
2018,10,,4.058322716,8.879161072,4.169548416,3.060258055
2018,11,,6.636666508,10.08846664,4.431333218,3.403066568
2018,12,,5.95032259,13.39774178,7.273935356,5.132386971
2019,1,,2.59754837,14.37651619,8.323613052,5.556000023
2019,2,,9.187428665,12.33485706,5.754000053,3.937857208
2019,3,,7.518580475,11.96967709,5.483225708,2.970967817
2019,4,,15.5514666,8.945332985,3.38733326,1.706933327
2019,5,,13.7,7.350322533,2.169419384,0.735870955
2019,6,,14.22986656,5.683666553,1.77746664,0.460933347
2019,7,,16.99096756,5.067677441,1.461548395,0.48774194
2019,8,,14.05703209,4.342580738,1.790580683,0.972000012
2019,9,,11.01919994,6.952000084,3.075466738,2.069066648
2019,10,,6.098580666,8.822516212,5.737419224,3.631741962
2019,11,,17.68333385,8.38279995,4.403466549,3.400666571
2019,12,,16.01432281,11.43651608,7.274064426,5.111483765
